BsmtFullBath,3SsnPorch,0.00010609153998427328
3SsnPorch,BsmtFullBath,0.00010609153998427328
MiscVal,3SsnPorch,0.00035396527793933553
3SsnPorch,MiscVal,0.00035396527793933553
LowQualFinSF,FullBath,0.0007095096206728
FullBath,LowQualFinSF,0.0007095096206728
YrSold,GarageYrBlt,0.001014277871289831
GarageYrBlt,YrSold,0.001014277871289831
MiscVal,HalfBath,0.0012901448492835638
HalfBath,MiscVal,0.0012901448492835638
Fireplaces,MiscVal,0.0014086054430456946
MiscVal,Fireplaces,0.0014086054430456946
1stFlrSF,BsmtHalfBath,0.001955653582048776
BsmtHalfBath,1stFlrSF,0.001955653582048776
MiscVal,GrLivArea,0.0024156395502937167
GrLivArea,MiscVal,0.0024156395502937167
LowQualFinSF,MiscVal,0.0037928707799966834
MiscVal,LowQualFinSF,0.0037928707799966834
EnclosedPorch,TotRmsAbvGrd,0.004151299023856478
TotRmsAbvGrd,EnclosedPorch,0.004151299023856478
3SsnPorch,LowQualFinSF,0.004295610410300117
LowQualFinSF,3SsnPorch,0.004295610410300117
YrSold,MiscVal,0.004906262452666667
MiscVal,YrSold,0.004906262452666667
3SsnPorch,HalfBath,0.004972488417316253
HalfBath,3SsnPorch,0.004972488417316253
GarageYrBlt,MoSold,0.005337025760369664
MoSold,GarageYrBlt,0.005337025760369664
BsmtHalfBath,LowQualFinSF,0.005841504819311943
LowQualFinSF,BsmtHalfBath,0.005841504819311943
3SsnPorch,OpenPorchSF,0.005842499340135787
OpenPorchSF,3SsnPorch,0.005842499340135787
MiscVal,MoSold,0.0064945502212819676
MoSold,MiscVal,0.0064945502212819676
TotRmsAbvGrd,3SsnPorch,0.006683241010939456
3SsnPorch,TotRmsAbvGrd,0.006683241010939456
BsmtHalfBath,MiscVal,0.007366524543625966
MiscVal,BsmtHalfBath,0.007366524543625966
KitchenAbvGr,LowQualFinSF,0.007521744344234544
LowQualFinSF,KitchenAbvGr,0.007521744344234544
MiscVal,BedroomAbvGr,0.007766971998717766
BedroomAbvGr,MiscVal,0.007766971998717766
3SsnPorch,PoolArea,0.007991548872868624
PoolArea,3SsnPorch,0.007991548872868624
ScreenPorch,FullBath,0.008106093328111913
FullBath,ScreenPorch,0.008106093328111913
EnclosedPorch,BsmtHalfBath,0.008555333868578433
BsmtHalfBath,EnclosedPorch,0.008555333868578433
MoSold,HalfBath,0.009049888212650297
HalfBath,MoSold,0.009049888212650297
EnclosedPorch,GrLivArea,0.009113210326003124
GrLivArea,EnclosedPorch,0.009113210326003124
WoodDeckSF,MiscVal,0.009551228238372386
MiscVal,WoodDeckSF,0.009551228238372386
YrSold,EnclosedPorch,0.009915936955525128
EnclosedPorch,YrSold,0.009915936955525128
HalfBath,YrSold,0.010268668868104026
YrSold,HalfBath,0.010268668868104026
YrSold,ScreenPorch,0.010694106003783704
ScreenPorch,YrSold,0.010694106003783704
Fireplaces,3SsnPorch,0.011257238992774685
3SsnPorch,Fireplaces,0.011257238992774685
BsmtHalfBath,HalfBath,0.012339900052275348
HalfBath,BsmtHalfBath,0.012339900052275348
YrSold,1stFlrSF,0.013603770504648229
1stFlrSF,YrSold,0.013603770504648229
LowQualFinSF,1stFlrSF,0.014240672666431465
1stFlrSF,LowQualFinSF,0.014240672666431465
FullBath,MiscVal,0.01428984497085004
MiscVal,FullBath,0.01428984497085004
PoolArea,GarageYrBlt,0.014500678563704943
GarageYrBlt,PoolArea,0.014500678563704943
KitchenAbvGr,PoolArea,0.014525116015980933
PoolArea,KitchenAbvGr,0.014525116015980933
MiscVal,2ndFlrSF,0.01619687460438891
2ndFlrSF,MiscVal,0.01619687460438891
BsmtHalfBath,SalePrice,0.016844154297359294
SalePrice,BsmtHalfBath,0.016844154297359294
LowQualFinSF,OpenPorchSF,0.0182510390539997
OpenPorchSF,LowQualFinSF,0.0182510390539997
EnclosedPorch,MiscVal,0.01836060013944818
MiscVal,EnclosedPorch,0.01836060013944818
MiscVal,OpenPorchSF,0.018583738987649454
OpenPorchSF,MiscVal,0.018583738987649454
3SsnPorch,YrSold,0.018644925404743957
YrSold,3SsnPorch,0.018644925404743957
GrLivArea,BsmtHalfBath,0.018918483170635034
BsmtHalfBath,GrLivArea,0.018918483170635034
YrSold,FullBath,0.019668840691523498
FullBath,YrSold,0.019668840691523498
PoolArea,BsmtHalfBath,0.020024629838516175
BsmtHalfBath,PoolArea,0.020024629838516175
GrLivArea,3SsnPorch,0.0206431897101862
3SsnPorch,GrLivArea,0.0206431897101862
GarageCars,BsmtHalfBath,0.02089105899687898
BsmtHalfBath,GarageCars,0.02089105899687898
GarageCars,PoolArea,0.020933531041465493
PoolArea,GarageCars,0.020933531041465493
WoodDeckSF,MoSold,0.021011044294297343
MoSold,WoodDeckSF,0.021011044294297343
1stFlrSF,MiscVal,0.02109571946312286
MiscVal,1stFlrSF,0.02109571946312286
MiscVal,SalePrice,0.02118957964030379
SalePrice,MiscVal,0.02118957964030379
Fireplaces,LowQualFinSF,0.0212721434139402
LowQualFinSF,Fireplaces,0.0212721434139402
LowQualFinSF,MoSold,0.02217396057953832
MoSold,LowQualFinSF,0.02217396057953832
WoodDeckSF,YrSold,0.022270451009255326
YrSold,WoodDeckSF,0.022270451009255326
HalfBath,PoolArea,0.022381498055409857
PoolArea,HalfBath,0.022381498055409857
MiscVal,BsmtFullBath,0.023047024868617455
BsmtFullBath,MiscVal,0.023047024868617455
ScreenPorch,BsmtFullBath,0.023147725763573823
BsmtFullBath,ScreenPorch,0.023147725763573823
ScreenPorch,MoSold,0.023216991793306135
MoSold,ScreenPorch,0.023216991793306135
3SsnPorch,GarageYrBlt,0.023543689573667856
GarageYrBlt,3SsnPorch,0.023543689573667856
BsmtHalfBath,TotRmsAbvGrd,0.023836341262220805
TotRmsAbvGrd,BsmtHalfBath,0.023836341262220805
2ndFlrSF,BsmtHalfBath,0.02385478393704534
BsmtHalfBath,2ndFlrSF,0.02385478393704534
Fireplaces,YrSold,0.02409556498069903
YrSold,Fireplaces,0.02409556498069903
3SsnPorch,2ndFlrSF,0.0243576484220475
2ndFlrSF,3SsnPorch,0.0243576484220475
3SsnPorch,BedroomAbvGr,0.02447779636611465
BedroomAbvGr,3SsnPorch,0.02447779636611465
GarageArea,BsmtHalfBath,0.024535579578879658
BsmtHalfBath,GarageArea,0.024535579578879658
3SsnPorch,KitchenAbvGr,0.024600358690531933
KitchenAbvGr,3SsnPorch,0.024600358690531933
TotRmsAbvGrd,MiscVal,0.024762884163585016
MiscVal,TotRmsAbvGrd,0.024762884163585016
Fireplaces,EnclosedPorch,0.024821868537068383
EnclosedPorch,Fireplaces,0.024821868537068383
OpenPorchSF,BsmtHalfBath,0.025323757889057975
BsmtHalfBath,OpenPorchSF,0.025323757889057975
BsmtFullBath,MoSold,0.025360894315260153
MoSold,BsmtFullBath,0.025360894315260153
LowQualFinSF,WoodDeckSF,0.025443647988792197
WoodDeckSF,LowQualFinSF,0.025443647988792197
SalePrice,LowQualFinSF,0.02560613000068015
LowQualFinSF,SalePrice,0.02560613000068015
MoSold,KitchenAbvGr,0.02658890723091537
KitchenAbvGr,MoSold,0.02658890723091537
LowQualFinSF,ScreenPorch,0.026799413021772037
ScreenPorch,LowQualFinSF,0.026799413021772037
HalfBath,LowQualFinSF,0.02708004931716963
LowQualFinSF,HalfBath,0.02708004931716963
GarageArea,YrSold,0.027377940418558608
YrSold,GarageArea,0.027377940418558608
GarageArea,MiscVal,0.02739991441262575
MiscVal,GarageArea,0.02739991441262575
MoSold,GarageArea,0.02797379982354043
GarageArea,MoSold,0.02797379982354043
2ndFlrSF,YrSold,0.028699913935284663
YrSold,2ndFlrSF,0.028699913935284663
MoSold,EnclosedPorch,0.02888726570714225
EnclosedPorch,MoSold,0.02888726570714225
YrSold,LowQualFinSF,0.028920879782297997
LowQualFinSF,YrSold,0.028920879782297997
YrSold,SalePrice,0.028922585168730426
SalePrice,YrSold,0.028922585168730426
Fireplaces,BsmtHalfBath,0.028975586646260102
BsmtHalfBath,Fireplaces,0.028975586646260102
3SsnPorch,MoSold,0.029473795249939806
MoSold,3SsnPorch,0.029473795249939806
MiscVal,PoolArea,0.02966865085402216
PoolArea,MiscVal,0.02966865085402216
BsmtFullBath,HalfBath,0.030904959142533415
HalfBath,BsmtFullBath,0.030904959142533415
1stFlrSF,MoSold,0.031371560352079074
MoSold,1stFlrSF,0.031371560352079074
3SsnPorch,ScreenPorch,0.03143584703909499
ScreenPorch,3SsnPorch,0.03143584703909499
YrSold,KitchenAbvGr,0.03168720650065513
KitchenAbvGr,YrSold,0.03168720650065513
ScreenPorch,MiscVal,0.031945760774908606
MiscVal,ScreenPorch,0.031945760774908606
BsmtHalfBath,ScreenPorch,0.03212140720908456
ScreenPorch,BsmtHalfBath,0.03212140720908456
MiscVal,GarageYrBlt,0.03241745782126128
GarageYrBlt,MiscVal,0.03241745782126128
WoodDeckSF,3SsnPorch,0.03277063359357437
3SsnPorch,WoodDeckSF,0.03277063359357437
BsmtHalfBath,MoSold,0.03287270523409076
MoSold,BsmtHalfBath,0.03287270523409076
MoSold,PoolArea,0.033736640262790836
PoolArea,MoSold,0.033736640262790836
YrSold,TotRmsAbvGrd,0.03451635430217487
TotRmsAbvGrd,YrSold,0.03451635430217487
BsmtFullBath,GrLivArea,0.0348360495449059
GrLivArea,BsmtFullBath,0.0348360495449059
GarageArea,3SsnPorch,0.03508670020815936
3SsnPorch,GarageArea,0.03508670020815936
BsmtHalfBath,3SsnPorch,0.03511363088677233
3SsnPorch,BsmtHalfBath,0.03511363088677233
MoSold,2ndFlrSF,0.03516442736179051
2ndFlrSF,MoSold,0.03516442736179051
3SsnPorch,FullBath,0.03535301658385324
FullBath,3SsnPorch,0.03535301658385324
GarageCars,3SsnPorch,0.03576528514645337
3SsnPorch,GarageCars,0.03576528514645337
YrSold,BedroomAbvGr,0.03601389283371496
BedroomAbvGr,YrSold,0.03601389283371496
LowQualFinSF,GarageYrBlt,0.03636323404233951
GarageYrBlt,LowQualFinSF,0.03636323404233951
YrSold,GrLivArea,0.036525819624723004
GrLivArea,YrSold,0.036525819624723004
TotRmsAbvGrd,MoSold,0.036907077159844086
MoSold,TotRmsAbvGrd,0.036907077159844086
3SsnPorch,EnclosedPorch,0.03730528278804631
EnclosedPorch,3SsnPorch,0.03730528278804631
EnclosedPorch,KitchenAbvGr,0.03731238503296977
KitchenAbvGr,EnclosedPorch,0.03731238503296977
KitchenAbvGr,BsmtHalfBath,0.03794435022720132
BsmtHalfBath,KitchenAbvGr,0.03794435022720132
YrSold,GarageCars,0.03911690411283574
GarageCars,YrSold,0.03911690411283574
WoodDeckSF,BsmtHalfBath,0.04016122325953598
BsmtHalfBath,WoodDeckSF,0.04016122325953598
MoSold,GarageCars,0.040521730128251617
GarageCars,MoSold,0.040521730128251617
2ndFlrSF,ScreenPorch,0.04060644764100074
ScreenPorch,2ndFlrSF,0.04060644764100074
BsmtFullBath,KitchenAbvGr,0.041502546431483184
KitchenAbvGr,BsmtFullBath,0.041502546431483184
BedroomAbvGr,EnclosedPorch,0.041570434519598465
EnclosedPorch,BedroomAbvGr,0.041570434519598465
GarageCars,MiscVal,0.043080128102231184
MiscVal,GarageCars,0.043080128102231184
BedroomAbvGr,ScreenPorch,0.04429969112713488
ScreenPorch,BedroomAbvGr,0.04429969112713488
3SsnPorch,SalePrice,0.04458366533574792
SalePrice,3SsnPorch,0.04458366533574792
Fireplaces,MoSold,0.04635710249771935
MoSold,Fireplaces,0.04635710249771935
SalePrice,MoSold,0.04643224522381936
MoSold,SalePrice,0.04643224522381936
BsmtHalfBath,BedroomAbvGr,0.04651884838995185
BedroomAbvGr,BsmtHalfBath,0.04651884838995185
BsmtHalfBath,YrSold,0.04652388177402218
YrSold,BsmtHalfBath,0.04652388177402218
BedroomAbvGr,MoSold,0.04654385993628257
MoSold,BedroomAbvGr,0.04654385993628257
Fireplaces,GarageYrBlt,0.04682164840190579
GarageYrBlt,Fireplaces,0.04682164840190579
BedroomAbvGr,WoodDeckSF,0.04685377306989432
WoodDeckSF,BedroomAbvGr,0.04685377306989432
LowQualFinSF,BsmtFullBath,0.04714342189826147
BsmtFullBath,LowQualFinSF,0.04714342189826147
PoolArea,FullBath,0.04960382558403352
FullBath,PoolArea,0.04960382558403352
EnclosedPorch,BsmtFullBath,0.04991064908375369
BsmtFullBath,EnclosedPorch,0.04991064908375369
MoSold,GrLivArea,0.05023968081827258
GrLivArea,MoSold,0.05023968081827258
ScreenPorch,GarageCars,0.0504937919271977
GarageCars,ScreenPorch,0.0504937919271977
KitchenAbvGr,GarageCars,0.05063389240221826
GarageCars,KitchenAbvGr,0.05063389240221826
ScreenPorch,PoolArea,0.05130739451790521
PoolArea,ScreenPorch,0.05130739451790521
GarageArea,ScreenPorch,0.05141176244520807
ScreenPorch,GarageArea,0.05141176244520807
KitchenAbvGr,ScreenPorch,0.051613366061480426
ScreenPorch,KitchenAbvGr,0.051613366061480426
TotRmsAbvGrd,BsmtFullBath,0.05327523612339759
BsmtFullBath,TotRmsAbvGrd,0.05327523612339759
EnclosedPorch,PoolArea,0.0542025622921423
PoolArea,EnclosedPorch,0.0542025622921423
BsmtHalfBath,FullBath,0.05453581198363702
FullBath,BsmtHalfBath,0.05453581198363702
MoSold,FullBath,0.05587212899172362
FullBath,MoSold,0.05587212899172362
3SsnPorch,1stFlrSF,0.05610437448487474
1stFlrSF,3SsnPorch,0.05610437448487474
YrSold,OpenPorchSF,0.05761936014209498
OpenPorchSF,YrSold,0.05761936014209498
OpenPorchSF,WoodDeckSF,0.05866060856588831
WoodDeckSF,OpenPorchSF,0.05866060856588831
2ndFlrSF,KitchenAbvGr,0.05930575264821606
KitchenAbvGr,2ndFlrSF,0.05930575264821606
ScreenPorch,TotRmsAbvGrd,0.05938259955941124
TotRmsAbvGrd,ScreenPorch,0.05938259955941124
PoolArea,YrSold,0.05968893167525976
YrSold,PoolArea,0.05968893167525976
PoolArea,OpenPorchSF,0.06076211148992545
OpenPorchSF,PoolArea,0.06076211148992545
GarageArea,PoolArea,0.0610472717020595
PoolArea,GarageArea,0.0610472717020595
EnclosedPorch,LowQualFinSF,0.06108123777122828
LowQualFinSF,EnclosedPorch,0.06108123777122828
EnclosedPorch,2ndFlrSF,0.061988690773251
2ndFlrSF,EnclosedPorch,0.061988690773251
PoolArea,LowQualFinSF,0.062157372269196445
LowQualFinSF,PoolArea,0.062157372269196445
KitchenAbvGr,MiscVal,0.062340724004381246
MiscVal,KitchenAbvGr,0.062340724004381246
2ndFlrSF,LowQualFinSF,0.06335295010932407
LowQualFinSF,2ndFlrSF,0.06335295010932407
KitchenAbvGr,GarageArea,0.06443304718314428
GarageArea,KitchenAbvGr,0.06443304718314428
FullBath,BsmtFullBath,0.0645120486313163
BsmtFullBath,FullBath,0.0645120486313163
BedroomAbvGr,GarageYrBlt,0.06451843698438695
GarageYrBlt,BedroomAbvGr,0.06451843698438695
BedroomAbvGr,GarageArea,0.06525252989881658
GarageArea,BedroomAbvGr,0.06525252989881658
EnclosedPorch,1stFlrSF,0.06529170091030902
1stFlrSF,EnclosedPorch,0.06529170091030902
YrSold,BsmtFullBath,0.06704913767140783
BsmtFullBath,YrSold,0.06704913767140783
